,Longitude,Latitude,Yield,Moisture,Year,PlotID,FieldID,elevation,slope,aspect,Controls,Optional controls,Treatment,Average Control Yield,Relative Yield
4176,-96.89233499900001,31.4841480045,94.389,12.3,2019,18,16A,167.6427307,1.5869399,230.811615,"['16', '17', '20']",20,Low,63.26058333333332,49.20665448600829
4177,-96.8923679968,31.4841319968,78.561,12.3,2019,18,16A,167.62831119999998,0.8959632,219.8145142,"['16', '17', '20']",20,Low,63.26058333333332,24.18633509281059
4178,-96.8924000036,31.484117000999998,78.955,12.3,2019,18,16A,167.54745480000003,1.1644402,233.58602909999996,"['16', '17', '20']",20,Low,63.26058333333332,24.809155780258134
4199,-96.89329500260003,31.4837579967,47.841,12.3,2019,19,16A,166.02272030000003,1.1625816,245.67280580000002,"['17', '20', '21']",17,High,67.21323999999998,-28.8220594632843
4200,-96.8932590041,31.483775001599998,49.929,12.3,2019,19,16A,166.04147340000003,0.263872,264.89151,"['17', '20', '21']",17,High,67.21323999999998,-25.715528666673393
4201,-96.8932220045,31.4837930002,48.429,12.3,2019,19,16A,166.10696409999997,1.1565205,247.4496765,"['17', '20', '21']",17,High,67.21323999999998,-27.947231825158237
4202,-96.8931850049,31.483810998699997,50.44,12.3,2019,19,16A,166.1138,0.45295859999999993,259.2377014,"['17', '20', '21']",17,High,67.21323999999998,-24.955261790682894
4203,-96.8931469962,31.4838279975,59.732,12.3,2019,19,16A,166.1951447,0.4875004,233.2200165,"['17', '20', '21']",17,High,67.21323999999998,-11.130604624922094
4204,-96.8931099965,31.4838459961,64.274,12.3,2019,19,16A,166.196579,1.0481627,247.11042790000002,"['17', '20', '21']",17,High,67.21323999999998,-4.373007461029976
4205,-96.8930729981,31.4838630025,64.051,12.3,2019,19,16A,166.28202819999998,0.1932232,164.0457001,"['17', '20', '21']",17,High,67.21323999999998,-4.7047873305913885
4206,-96.89303599979999,31.4838799998,77.358,12.3,2019,19,16A,166.3016968,0.7779911999999999,244.8207245,"['17', '20', '21']",17,High,67.21323999999998,15.093395289380517
4207,-96.8929990015,31.4838969972,84.241,12.3,2019,19,16A,166.3518982,0.4258698,194.6103668,"['17', '20', '21']",17,High,67.21323999999998,25.333937182614648
4208,-96.8929630043,31.483913000799998,81.63899999999998,12.3,2019,19,16A,166.4074707,1.1417958000000001,227.808197,"['17', '20', '21']",17,High,67.21323999999998,21.462676103696236
4209,-96.8929279951,31.4839300038,82.40999999999998,12.3,2019,19,16A,166.4604645,0.2617471,226.5563812,"['17', '20', '21']",17,High,67.21323999999998,22.60977152715745
4210,-96.8928919967,31.4839469995,84.92199999999998,12.3,2019,19,16A,166.52423100000001,1.7982191000000003,222.2865753,"['17', '20', '21']",17,High,67.21323999999998,26.34713041656674
4211,-96.89285799940001,31.483962999899997,80.449,12.3,2019,19,16A,166.5589752,0.14006529999999998,230.57220460000002,"['17', '20', '21']",17,High,67.21323999999998,19.69219159796495
4212,-96.8928220009,31.4839799957,101.17,12.3,2019,19,16A,166.655014,1.9714299,232.52877809999998,"['17', '20', '21']",17,High,67.21323999999998,50.52093902927462
4213,-96.89278800219999,31.4839969972,117.167,12.3,2019,19,16A,166.7176514,0.6647059000000001,218.4450378,"['17', '20', '21']",17,High,67.21323999999998,74.32130931346269
4214,-96.89275200350001,31.484014002,111.474,12.3,2019,19,16A,166.7982025,1.236344,229.0422516,"['17', '20', '21']",17,High,67.21323999999998,65.85125192595986
4215,-96.8927179956,31.484030002199997,122.56,12.3,2019,19,16A,166.85411069999998,1.4678365,240.8592377,"['17', '20', '21']",17,High,67.21323999999998,82.34502606926854
4216,-96.89268199850001,31.4840459967,85.96299999999998,12.3,2019,19,16A,166.961853,1.3728088999999999,235.2702332,"['17', '20', '21']",17,High,67.21323999999998,27.89593240855522
4217,-96.89264799969999,31.484062998200002,107.106,12.3,2019,19,16A,167.0175781,1.1752652,255.7092438,"['17', '20', '21']",17,High,67.21323999999998,59.35253232845198
4218,-96.89261300090003,31.4840800013,107.953,12.3,2019,19,16A,167.0944366,1.6489113999999998,253.82255550000002,"['17', '20', '21']",17,High,67.21323999999998,60.6127007119431
4219,-96.8925780021,31.4840970044,114.745,12.3,2019,19,16A,167.1766968,0.9463601999999999,253.4566345,"['17', '20', '21']",17,High,67.21323999999998,70.7178526135625
4220,-96.89254300350001,31.4841139985,99.599,12.3,2019,19,16A,167.2759705,1.6855263999999999,228.31063840000002,"['17', '20', '21']",17,High,67.21323999999998,48.183601921288165
4221,-96.8925089955,31.4841299986,111.97000000000001,12.3,2019,19,16A,167.3397064,0.511865,211.0224915,"['17', '20', '21']",17,High,67.21323999999998,66.58920177036553
4222,-96.8924739967,31.484147001700002,101.777,12.3,2019,19,16A,167.431015,1.6083411,224.06974790000004,"['17', '20', '21']",17,High,67.21323999999998,51.424034907408156
4223,-96.8924389993,31.484163003600003,123.615,12.3,2019,19,16A,167.52645869999998,1.6326365,250.5295563,"['17', '20', '21']",17,High,67.21323999999998,83.9146572907362
4224,-96.8924040021,31.484178996399997,120.451,12.3,2019,19,16A,167.65579219999998,0.9323368000000001,213.837204,"['17', '20', '21']",17,High,67.21323999999998,79.20725142843882
4225,-96.8923690018,31.4841970006,108.507,12.3,2019,19,16A,167.6503754,1.6095492,245.7575378,"['17', '20', '21']",17,High,67.21323999999998,61.436943078476844
4226,-96.8923349952,31.4842119996,114.209,12.3,2019,19,16A,167.7590942,1.5000912,231.5533142,"['17', '20', '21']",17,High,67.21323999999998,69.92039068493057
4227,-96.8923029975,31.4842279967,109.378,12.3,2019,19,16A,167.8131409,1.674698,242.95854190000003,"['17', '20', '21']",17,High,67.21323999999998,62.7328187125037
3150,-96.8932390026,31.48377,89.23399999999998,11.5,2020,19,16A,166.0730133,0.9581659,263.9051514,"['17', '20', '21']",17,High,80.79743883597884,10.441619543346675
3151,-96.89320700520001,31.4837859974,111.221,11.6,2020,19,16A,166.1142273,0.4619638,19.4122162,"['17', '20', '21']",17,High,80.79743883597884,37.65411577684026
3152,-96.8931739986,31.483801004,89.141,11.6,2020,19,16A,166.1235657,0.8419616,264.6978455,"['17', '20', '21']",17,High,80.79743883597884,10.326516884970625
3153,-96.89314100120001,31.483817003000002,118.683,11.5,2020,19,16A,166.1900024,0.5160209,172.9201355,"['17', '20', '21']",17,High,80.79743883597884,46.88955703277918
3154,-96.89310799479999,31.4838320005,104.206,11.5,2020,19,16A,166.1996613,0.9553803,255.27711490000002,"['17', '20', '21']",17,High,80.79743883597884,28.97190987890251
3155,-96.8930759973,31.4838479979,125.001,11.6,2020,19,16A,166.2626495,0.5268108,223.7729034,"['17', '20', '21']",17,High,80.79743883597884,54.70911182439296
3156,-96.8930439997,31.4838640042,103.10700000000001,11.5,2020,19,16A,166.28617859999997,0.7025380999999999,221.40557859999998,"['17', '20', '21']",17,High,80.79743883597884,27.611718249275498
3157,-96.89301100370001,31.4838790019,106.435,11.5,2020,19,16A,166.3398895,1.1794508,247.5904236,"['17', '20', '21']",17,High,80.79743883597884,31.730660690948586
3158,-96.8929789986,31.4838929967,109.286,11.5,2020,19,16A,166.36511230000002,0.5712996,193.23612980000001,"['17', '20', '21']",17,High,80.79743883597884,35.259237884821786
3159,-96.8929460012,31.4839089956,112.34500000000001,11.6,2020,19,16A,166.4335175,1.0119489,204.8853302,"['17', '20', '21']",17,High,80.79743883597884,39.04524898129957
3160,-96.89291400350001,31.4839250019,107.793,11.6,2020,19,16A,166.45498659999998,0.3198933,238.5797119,"['17', '20', '21']",17,High,80.79743883597884,33.41140703583804
3161,-96.8928799956,31.483941002199998,106.364,11.5,2020,19,16A,166.53285219999998,1.3355143,226.9294739,"['17', '20', '21']",17,High,80.79743883597884,31.64278661842491
3162,-96.8928469996,31.483955999899997,112.283,11.5,2020,19,16A,166.5589752,0.3762616,203.81042480000002,"['17', '20', '21']",17,High,80.79743883597884,38.9685138757155
3163,-96.8928140008,31.483972999899997,99.698,11.6,2020,19,16A,166.63504030000001,1.6863201,239.02478030000003,"['17', '20', '21']",17,High,80.79743883597884,23.39252510514578
3164,-96.8927810047,31.483987997600003,120.682,11.6,2020,19,16A,166.7126312,0.7867289000000001,231.3041534,"['17', '20', '21']",17,High,80.79743883597884,49.363645356368274
3165,-96.8927469968,31.484003997800002,111.575,11.6,2020,19,16A,166.795166,1.9768902,236.2844696,"['17', '20', '21']",17,High,80.79743883597884,38.09224847646534
3166,-96.8927129994,31.4840199982,120.543,11.6,2020,19,16A,166.8573456,1.2845496,250.066864,"['17', '20', '21']",17,High,80.79743883597884,49.19161020030081
3167,-96.8926780007,31.484037001300003,106.702,11.6,2020,19,16A,166.9414062,1.4820483999999998,250.3922119,"['17', '20', '21']",17,High,80.79743883597884,32.061116710157336
3168,-96.89264400180001,31.4840540028,119.239,11.6,2020,19,16A,167.030426,1.2296034,232.72787480000002,"['17', '20', '21']",17,High,80.79743883597884,47.57769765704908
3169,-96.8926090033,31.4840709969,121.47600000000001,11.6,2020,19,16A,167.1198273,1.6443241000000002,232.3473816,"['17', '20', '21']",17,High,80.79743883597884,50.346349773041496
3170,-96.89257399540001,31.4840869987,123.017,11.6,2020,19,16A,167.1729584,1.4547787,241.3349304,"['17', '20', '21']",17,High,80.79743883597884,52.253588445703215
3171,-96.8925369969,31.4841039959,124.635,11.6,2020,19,16A,167.28392030000003,2.0380675999999998,235.32699580000002,"['17', '20', '21']",17,High,80.79743883597884,54.25612716884838
3172,-96.89250299810001,31.484120997399998,121.662,11.6,2020,19,16A,167.3467865,1.2371857,285.42199710000006,"['17', '20', '21']",17,High,80.79743883597884,50.57655508979365
3173,-96.8924679992,31.484138000399998,107.64,11.6,2020,19,16A,167.4480133,1.8240491,248.6229858,"['17', '20', '21']",17,High,80.79743883597884,33.222044597864475
3174,-96.8924320007,31.484154995999997,105.34200000000001,11.6,2020,19,16A,167.5020294,1.6740648999999999,245.0856628,"['17', '20', '21']",17,High,80.79743883597884,30.37789503928132
3175,-96.8923970018,31.4841719991,107.824,11.6,2020,19,16A,167.6304626,0.8456866,205.9293365,"['17', '20', '21']",17,High,80.79743883597884,33.449774588630056
3176,-96.89236200440003,31.4841880009,95.409,11.6,2020,19,16A,167.6932678,1.3117318999999998,235.1913605,"['17', '20', '21']",17,High,80.79743883597884,18.08418852691985
3177,-96.89232599530001,31.4842049963,81.869,11.6,2020,19,16A,167.7955017,0.7576824000000001,216.9922028,"['17', '20', '21']",17,High,80.79743883597884,1.326231597757031
3196,-96.8914389968,31.4845650003,101.59500000000001,11.5,2020,18,16A,168.3863831,1.9067518,126.54820249999999,"['16', '17', '20']",20,Low,80.136929816371,26.776756025965692
3197,-96.891469995,31.484548995900003,94.129,11.5,2020,18,16A,168.45753480000002,1.9634936,82.32341770000001,"['16', '17', '20']",20,Low,80.136929816371,17.46020245059426
3198,-96.89150300200001,31.4845339988,96.363,11.5,2020,18,16A,168.43046569999998,0.9493983,148.65171809999998,"['16', '17', '20']",20,Low,80.136929816371,20.247930911266604
3199,-96.8915349999,31.4845180019,97.617,11.5,2020,18,16A,168.4394684,1.5952469999999999,97.2632446,"['16', '17', '20']",20,Low,80.136929816371,21.812752527060308
3200,-96.89156799770001,31.484502003400003,96.314,11.5,2020,18,16A,168.45207209999998,0.6613817,209.7037811,"['16', '17', '20']",20,Low,80.136929816371,20.18678556902266
3201,-96.8916009957,31.484485995900002,101.534,11.5,2020,18,16A,168.47616580000002,1.2808728,125.5638123,"['16', '17', '20']",20,Low,80.136929816371,26.70063631419263
3202,-96.8916340026,31.484470998699997,104.968,11.5,2020,18,16A,168.4782257,1.2022853999999998,183.7205505,"['16', '17', '20']",20,Low,80.136929816371,30.985801727777606
3203,-96.8916669976,31.4844570025,106.163,11.5,2020,18,16A,168.4592743,0.8539805,117.1158905,"['16', '17', '20']",20,Low,80.136929816371,32.47699936005309
3204,-96.8916989969,31.4844400044,109.133,11.5,2020,18,16A,168.4553986,1.0533103000000001,144.8326874,"['16', '17', '20']",20,Low,80.136929816371,36.18315581851185
3205,-96.89173199490001,31.484423996799997,100.288,11.5,2020,18,16A,168.49766540000002,0.6869728,47.1788216,"['16', '17', '20']",20,Low,80.136929816371,25.14579761141833
3206,-96.8917650017,31.4844089996,104.329,11.5,2020,18,16A,168.4194336,1.065595,189.9916382,"['16', '17', '20']",20,Low,80.136929816371,30.188416550351615
3207,-96.89179899940001,31.4843929995,105.59800000000001,11.5,2020,18,16A,168.3940125,0.9125956000000001,168.1007385,"['16', '17', '20']",20,Low,80.136929816371,31.77195612805675
3208,-96.89183199719999,31.4843770009,105.285,11.5,2020,18,16A,168.4234619,1.7055213,206.2843781,"['16', '17', '20']",20,Low,80.136929816371,31.381374656172017
3209,-96.8918649949,31.484361002399996,111.945,11.5,2020,18,16A,168.3678436,1.5090365,196.9602966,"['16', '17', '20']",20,Low,80.136929816371,39.69214974483712
3210,-96.8918980031,31.4843450039,113.131,11.5,2020,18,16A,168.2933655,1.4690317,207.1958618,"['16', '17', '20']",20,Low,80.136929816371,41.172116599965776
3211,-96.8919320008,31.484329003800003,96.638,11.5,2020,18,16A,168.3096619,0.6270139,116.52039340000002,"['16', '17', '20']",20,Low,80.136929816371,20.59109354630909
3212,-96.8919639973,31.4843139989,112.143,11.5,2020,18,16A,168.29525759999999,1.8213026999999997,240.96275330000003,"['16', '17', '20']",20,Low,80.136929816371,39.93922684206771
3213,-96.891997995,31.484297998699997,101.879,11.5,2020,18,16A,168.19798280000003,0.5270858,151.20846559999998,"['16', '17', '20']",20,Low,80.136929816371,27.131149438155006
3214,-96.8920310032,31.484282000300002,111.21700000000001,11.5,2020,18,16A,168.1835175,1.8333397,234.6099701,"['16', '17', '20']",20,Low,80.136929816371,38.78370466007014
3215,-96.8920649994,31.4842670013,113.091,11.5,2020,18,16A,168.1311798,0.5989489,268.9545593,"['16', '17', '20']",20,Low,80.136929816371,41.122202034868685
3216,-96.8920979984,31.4842500014,105.822,11.5,2020,18,16A,168.07693480000003,1.4275342,236.41209410000002,"['16', '17', '20']",20,Low,80.136929816371,32.05147769260043
3217,-96.892131996,31.484234001199997,107.992,11.5,2020,18,16A,168.0339966,0.6039473000000001,223.19635010000002,"['16', '17', '20']",20,Low,80.136929816371,34.75934284911744
3218,-96.89216600270001,31.4842190023,115.627,11.5,2020,18,16A,167.9784851,1.1401215,240.46217349999998,"['16', '17', '20']",20,Low,80.136929816371,44.28678546202404
3219,-96.8922000017,31.4842020009,110.376,11.5,2020,18,16A,167.945694,1.0289328000000002,151.80474850000002,"['16', '17', '20']",20,Low,80.136929816371,37.73425092890387
3220,-96.8922329993,31.4841860023,103.828,11.5,2020,18,16A,167.8677216,1.3881993000000001,217.54273990000002,"['16', '17', '20']",20,Low,80.136929816371,29.5632366225106
3221,-96.8922669968,31.484170002,93.415,11.5,2020,18,16A,167.7700043,1.0523492,230.96760559999998,"['16', '17', '20']",20,Low,80.136929816371,16.56922746361125
3222,-96.89230100489999,31.484154001900002,85.141,11.5,2020,18,16A,167.74758909999997,2.4724121,252.1397247,"['16', '17', '20']",20,Low,80.136929816371,6.24439967327865
3223,-96.89233400239999,31.4841380032,75.504,11.5,2020,18,16A,167.6307983,1.1238015,262.46868900000004,"['16', '17', '20']",20,Low,80.136929816371,-5.781266922737211
3224,-96.89236699879999,31.484122996700002,79.748,11.5,2020,18,16A,167.6025085,1.6060621000000002,201.7572632,"['16', '17', '20']",20,Low,80.136929816371,-0.4853315659362033
3246,-96.8932610045,31.483636004,121.072,11.3,2020,15,16A,165.9969025,0.6087174,201.7154541,"['13', '16', '17']",17,Medium,95.18153250997369,27.201145860215426
3247,-96.8932299994,31.4836499973,129.198,11.3,2020,15,16A,166.00354,0.2665735,181.879425,"['13', '16', '17']",17,Medium,95.18153250997369,35.73851627831467
3248,-96.8931980033,31.4836650025,134.584,11.4,2020,15,16A,166.0348511,0.2002898,234.2806244,"['13', '16', '17']",17,Medium,95.18153250997369,41.39717700584142
3249,-96.8931669967,31.483679997,119.034,11.4,2020,15,16A,166.0626221,1.0118763000000002,234.97300719999998,"['13', '16', '17']",17,Medium,95.18153250997369,25.059974199855322
3250,-96.8931339994,31.4836959959,119.609,11.4,2020,15,16A,166.13433840000002,0.8501148999999999,262.9635925,"['13', '16', '17']",17,Medium,95.18153250997369,25.664082985285663
3251,-96.8931020019,31.4837120023,99.031,11.3,2020,15,16A,166.168045,0.8297542,295.1746216,"['13', '16', '17']",17,Medium,95.18153250997369,4.04434283470162
3252,-96.89306799549999,31.4837270014,102.065,11.4,2020,15,16A,166.1943054,1.4648582,250.664978,"['13', '16', '17']",17,Medium,95.18153250997369,7.231935973824559
3253,-96.89303499959999,31.4837419992,109.98500000000001,11.4,2020,15,16A,166.2568512,0.7341828,226.9420929,"['13', '16', '17']",17,Medium,95.18153250997369,15.552877853143546
3254,-96.89300200219999,31.4837579981,109.688,11.4,2020,15,16A,166.3702393,2.8399441000000003,257.8838501,"['13', '16', '17']",17,Medium,95.18153250997369,15.240842532669072
3255,-96.89297000459999,31.4837740044,117.335,11.3,2020,15,16A,166.3876801,0.502771,224.33073430000005,"['13', '16', '17']",17,Medium,95.18153250997369,23.274964066905447
3256,-96.8929369968,31.4837900031,113.21100000000001,11.4,2020,15,16A,166.4689331,2.3648331000000002,271.5402832,"['13', '16', '17']",17,Medium,95.18153250997369,18.942190795401498
3257,-96.8929050007,31.4838049992,108.771,11.3,2020,15,16A,166.4829407,1.7571778000000002,352.5661316,"['13', '16', '17']",17,Medium,95.18153250997369,14.277420347904487
3258,-96.8928720034,31.4838209981,108.558,11.4,2020,15,16A,166.5248718,1.7275668000000002,287.6213989,"['13', '16', '17']",17,Medium,95.18153250997369,14.053637441301598
3259,-96.8928399966,31.483836003,123.008,11.4,2020,15,16A,166.56411740000001,1.0590218999999998,293.11010739999995,"['13', '16', '17']",17,Medium,95.18153250997369,29.23515387516006
3260,-96.8928069992,31.4838520019,97.19,11.3,2020,15,16A,166.6308899,2.0016205,269.6278992,"['13', '16', '17']",17,Medium,95.18153250997369,2.1101440973498153
3261,-96.8927740032,31.4838669995,109.333,11.3,2020,15,16A,166.6760254,1.0429983,270.210083,"['13', '16', '17']",17,Medium,95.18153250997369,14.86787102166424
3262,-96.8927409952,31.483882998200002,107.66,11.3,2020,15,16A,166.7748718,2.1253417000000003,272.96078489999996,"['13', '16', '17']",17,Medium,95.18153250997369,13.11017711205557
3263,-96.89270799920001,31.4838979958,115.292,11.3,2020,15,16A,166.8387909,1.1109464,266.7804565,"['13', '16', '17']",17,Medium,95.18153250997369,21.128539286672037
3264,-96.89267300190001,31.483913997800002,122.112,11.3,2020,15,16A,166.9180756,2.5252421000000003,251.0259247,"['13', '16', '17']",17,Medium,95.18153250997369,28.293794793863363
3265,-96.89264000450001,31.483929996599997,122.514,11.3,2020,15,16A,166.9729767,0.8786119000000001,308.9725342,"['13', '16', '17']",17,Medium,95.18153250997369,28.716145631677282
3266,-96.8926059952,31.4839469979,115.668,11.3,2020,15,16A,167.04187009999998,2.3536227000000003,257.241333,"['13', '16', '17']",17,Medium,95.18153250997369,21.52357390114476
3267,-96.8925729977,31.4839629967,111.151,11.3,2020,15,16A,167.1104889,1.2348964,286.8764954,"['13', '16', '17']",17,Medium,95.18153250997369,16.77790540759882
3268,-96.89253800030001,31.4839789986,114.46700000000001,11.3,2020,15,16A,167.211853,1.9517363,239.53672790000002,"['13', '16', '17']",17,Medium,95.18153250997369,20.261774507576323
3269,-96.89250599489999,31.4839930023,113.255,11.3,2020,15,16A,167.2599945,0.25805429999999996,218.8113861,"['13', '16', '17']",17,Medium,95.18153250997369,18.988418250286585
3270,-96.892471996,31.4840100038,99.228,11.3,2020,15,16A,167.3306122,2.1267153999999997,243.8718872,"['13', '16', '17']",17,Medium,95.18153250997369,4.25131575770992
3271,-96.89243999989999,31.4840249998,102.69,11.3,2020,15,16A,167.4142303,0.9325501,284.04437260000003,"['13', '16', '17']",17,Medium,95.18153250997369,7.888575957987988
3272,-96.89240600379999,31.484039999,108.23200000000001,11.3,2020,15,16A,167.4900055,1.0377607,292.24954219999995,"['13', '16', '17']",17,Medium,95.18153250997369,13.711134025561961
3273,-96.89234700150001,31.4840689998,95.651,11.3,2020,15,16A,167.6091919,1.5443759,248.1842957,"['13', '16', '17']",17,Medium,95.18153250997369,0.49323380034578684
3274,-96.8923169959,31.484083000300004,94.533,11.4,2020,15,16A,167.6547546,1.2057943000000002,269.5690613,"['13', '16', '17']",17,Medium,95.18153250997369,-0.6813638033257492
3275,-96.8922869993,31.4840980021,82.45699999999998,11.3,2020,15,16A,167.66339109999998,1.2493608,265.3799133,"['13', '16', '17']",17,Medium,95.18153250997369,-13.368698921337877
3276,-96.8922570041,31.484112002800003,58.233,11.3,2020,15,16A,167.8260956,0.47884670000000007,254.1875153,"['13', '16', '17']",17,Medium,95.18153250997369,-38.819014083537695
3294,-96.89145999760001,31.4844340008,104.382,11.3,2020,14,16A,168.2244415,1.1760843,113.494957,"['12', '13', '16']",16,Medium,103.41430748663102,0.9357433578463862
3295,-96.89151699780001,31.4844069969,122.078,11.3,2020,14,16A,168.2556763,0.9297770000000001,176.7458344,"['12', '13', '16']",16,Medium,103.41430748663102,18.04749552259174
3296,-96.8915480049,31.484392002800003,122.056,11.3,2020,14,16A,168.34043880000002,0.2629237,122.9899216,"['12', '13', '16']",16,Medium,103.41430748663102,18.026221870488186
3297,-96.8915840025,31.4843759997,117.828,11.3,2020,14,16A,168.27224730000003,1.3710015,180.6529846,"['12', '13', '16']",16,Medium,103.41430748663102,13.93781272986074
3298,-96.89161900290001,31.4843579957,112.98,11.3,2020,14,16A,168.28977969999997,1.1468862,152.712326,"['12', '13', '16']",16,Medium,103.41430748663102,9.249873393587826
3299,-96.89165400040001,31.484342003000002,117.103,11.3,2020,14,16A,168.280426,1.6653607,113.4621506,"['12', '13', '16']",16,Medium,103.41430748663102,13.236749194630148
3300,-96.8916889994,31.4843250002,119.433,11.3,2020,14,16A,168.2603149,1.0143324,174.63456730000001,"['12', '13', '16']",16,Medium,103.41430748663102,15.489822349233274
3301,-96.8917229985,31.484307999000002,125.21,11.3,2020,14,16A,168.24217219999997,0.7813113,155.42074580000002,"['12', '13', '16']",16,Medium,103.41430748663102,21.076089994787843
3302,-96.89175899600001,31.4842919957,129.686,11.3,2020,14,16A,168.25077819999998,0.24906620000000002,194.04234309999998,"['12', '13', '16']",16,Medium,103.41430748663102,25.40431121367349
3303,-96.89179400389999,31.4842760032,123.123,11.3,2020,14,16A,168.19859309999998,0.9218742,128.4932861,"['12', '13', '16']",16,Medium,103.41430748663102,19.0579939975103
3304,-96.89182900290001,31.484259000300003,126.34200000000001,11.3,2020,14,16A,168.1871185,1.1696316,224.78047180000004,"['12', '13', '16']",16,Medium,103.41430748663102,22.170716093934097
3305,-96.8918630019,31.484241999,110.618,11.3,2020,14,16A,168.14303590000003,0.6732047,169.84655759999998,"['12', '13', '16']",16,Medium,103.41430748663102,6.965856745015908
3306,-96.8918969981,31.484227000100002,110.96,11.3,2020,14,16A,168.1726227,2.1383989,230.671463,"['12', '13', '16']",16,Medium,103.41430748663102,7.296565336807436
3307,-96.89193099709999,31.4842099987,129.622,11.3,2020,14,16A,168.1080475,0.49601809999999996,189.1655579,"['12', '13', '16']",16,Medium,103.41430748663102,25.342424225735904
3308,-96.8919650052,31.4841939987,134.684,11.3,2020,14,16A,168.0661011,1.653939,209.0979767,"['12', '13', '16']",16,Medium,103.41430748663102,30.237298177925137
3309,-96.8920000027,31.484177997,131.227,11.3,2020,14,16A,168.061264,2.0637121,82.03459170000001,"['12', '13', '16']",16,Medium,103.41430748663102,26.894433845108423
3310,-96.8920330004,31.4841619984,125.044,11.3,2020,14,16A,167.99928280000003,1.5622143,198.66050719999998,"['12', '13', '16']",16,Medium,103.41430748663102,20.91557061982471
3311,-96.8920679991,31.484145004400002,129.123,11.3,2020,14,16A,167.9637909,0.5464383,193.94453430000002,"['12', '13', '16']",16,Medium,103.41430748663102,24.859899116659932
3312,-96.8921019966,31.4841290042,127.477,11.3,2020,14,16A,167.924057,1.6925915,204.3184662,"['12', '13', '16']",16,Medium,103.41430748663102,23.268243145639893
3313,-96.8921359956,31.484112002800003,152.187,11.3,2020,14,16A,167.8852386,0.0707941,15.5809231,"['12', '13', '16']",16,Medium,103.41430748663102,47.1624223946712
3314,-96.8921700036,31.4840960028,137.198,11.3,2020,14,16A,167.8264771,1.1469823000000001,194.9841614,"['12', '13', '16']",16,Medium,103.41430748663102,32.66829642284885
3315,-96.8922050025,31.4840789998,132.17,11.3,2020,14,16A,167.7838287,0.2749085,228.73909,"['12', '13', '16']",16,Medium,103.41430748663102,27.806299933001426
3316,-96.892239,31.4840629996,109.465,11.3,2020,14,16A,167.7233734,1.2307638,221.5089264,"['12', '13', '16']",16,Medium,103.41430748663102,5.850923977952659
3317,-96.8922739974,31.4840469977,95.108,11.3,2020,14,16A,167.6585999,0.19151300000000002,268.6921082,"['12', '13', '16']",16,Medium,103.41430748663102,-8.032067987985917
3318,-96.8923079949,31.4840309975,79.51,11.3,2020,14,16A,167.6162872,0.7417398000000001,247.2580719,"['12', '13', '16']",16,Medium,103.41430748663102,-23.11508732940194
3341,-96.89319399680001,31.4835470033,118.599,11.3,2020,11,16A,166.0041962,0.333703,234.5975647,"['9', '12', '13']",13,High,110.24828507766743,7.574462420390195
3342,-96.89316099950001,31.483563002199997,106.646,11.3,2020,11,16A,166.0414886,1.0147895,240.98135380000002,"['9', '12', '13']",13,High,110.24828507766743,-3.2674295796344612
3343,-96.89312700379999,31.483578001599998,112.548,11.3,2020,11,16A,166.1097565,0.3487122,329.3441772,"['9', '12', '13']",13,High,110.24828507766743,2.0859416731176106
3344,-96.893093996,31.483594000300002,113.677,11.3,2020,11,16A,166.1100006,0.6856209,249.09231569999997,"['9', '12', '13']",13,High,110.24828507766743,3.10999388327639
3345,-96.8930609973,31.4836110004,115.187,11.3,2020,11,16A,166.1847534,1.1485615,272.5463867,"['9', '12', '13']",13,High,110.24828507766743,4.479629700229216
3346,-96.8930280014,31.4836259982,121.718,11.3,2020,11,16A,166.21842959999998,1.2777100000000001,267.92205809999996,"['9', '12', '13']",13,High,110.24828507766743,10.403531369447077
3347,-96.89299400280001,31.4836429998,123.715,11.3,2020,11,16A,166.3179474,0.7922363,267.0112915,"['9', '12', '13']",13,High,110.24828507766743,12.214897413456884
3348,-96.89296199629999,31.483657995799998,110.806,11.3,2020,11,16A,166.3286591,0.8520452,246.124054,"['9', '12', '13']",13,High,110.24828507766743,0.5058717438912244
3349,-96.8929270006,31.4836729966,116.941,11.3,2020,11,16A,166.4274445,1.5748155000000001,261.0356445,"['9', '12', '13']",13,High,110.24828507766743,6.070584152504234
3350,-96.89289500299999,31.4836890029,115.061,11.3,2020,11,16A,166.46206669999998,1.5041038999999998,314.4702454,"['9', '12', '13']",13,High,110.24828507766743,4.365342208218591
3351,-96.89286099520001,31.4837050032,112.22300000000001,11.3,2020,11,16A,166.5541382,0.6373059,261.77819819999996,"['9', '12', '13']",13,High,110.24828507766743,1.7911525072171766
3352,-96.89282899780001,31.4837210005,121.993,11.3,2020,11,16A,166.56170649999999,1.2211923999999998,259.8684692,"['9', '12', '13']",13,High,110.24828507766743,10.652968355978214
3353,-96.89279500049999,31.483737000900003,122.5,11.3,2020,11,16A,166.6421661,1.4726456,250.27983089999998,"['9', '12', '13']",13,High,110.24828507766743,11.112839454782913
3354,-96.89276100459999,31.4837520001,123.84800000000001,11.3,2020,11,16A,166.68778989999998,1.1332294,271.1326294,"['9', '12', '13']",13,High,110.24828507766743,12.335534210579228
3355,-96.8927279953,31.483768999899997,124.31,11.3,2020,11,16A,166.7846375,1.3647398000000002,268.6466675,"['9', '12', '13']",13,High,110.24828507766743,12.754588347951543
